id,loan_amnt,emp_title,emp_length,annual_inc,home_ownership
77560621,35000,Transportation,10,75000.0,MORTGAGE
77851167,18000,Hairstylist ,10,52000.0,MORTGAGE
77480844,21000,CNA ,6,53000.0,RENT
77573745,24000,Registered Nurse,10,145000.0,MORTGAGE
77805817,9000,Accounts Receivable Specialist,4,34320.0,RENT
78031447,20000,Registered Nurse,5,75000.0,MORTGAGE
77329292,18000,steelworker,10,72000.0,MORTGAGE
77981995,8500,Strategy and M&A,10,100000.0,MORTGAGE
77882286,16000,Teacher,2,40000.0,OWN
77755747,10000,Regional Manager,10,90000.0,MORTGAGE
75144230,20000,Operations Manager,10,92000.0,MORTGAGE
77805657,35000,Manager of Construction ,9,136000.0,MORTGAGE
77467140,25000,Manager,10,55000.0,MORTGAGE
78041331,8400,Mechanical Maintenance ,3,90000.0,MORTGAGE
77468042,24000,Sales,4,200000.0,MORTGAGE
77015799,13000,Sales,10,55000.0,MORTGAGE
77961828,12000,Registered Nurse,3,59000.0,RENT
77881429,8000,Office manager,6,50000.0,OWN
77574680,12075,,0,30200.0,MORTGAGE
77931193,15000,Mechanical Engineer,10,85000.0,MORTGAGE
77982072,20000,EMT-P,3,104000.0,MORTGAGE
78062108,3000,INSURANCE,2,19200.0,OWN
77971334,5000,Coach ,10,95000.0,MORTGAGE
77745747,30000,Sales,6,420000.0,RENT
77941439,20000,Medical social worker,10,83700.0,RENT
77430045,18000,mechanic,10,45000.0,MORTGAGE
78031475,20000,Foods manager,10,50000.0,RENT
77585784,6000,Barista,1,20000.0,RENT
77370259,8000,Technical expert ,10,85000.0,RENT
77573732,5000,packer,1,39000.0,MORTGAGE
77576265,8500,Automotive Worker,2,41000.0,RENT
77931181,24000,Examiner,8,93607.0,OWN
75830613,30400,Regional IT director,10,93100.0,OWN
78439952,2000,Quality Inspector,1,39000.0,RENT
78288624,8325,Music Director,10,26000.0,MORTGAGE
78329518,12925,Supervisor ,10,65000.0,MORTGAGE
78600541,15600,merchandising ,10,39000.0,OWN
77705299,5400,Marketing manager,10,85000.0,RENT
78499773,7900,Commercial Partnerships Assistant,1,22000.0,OWN
77530547,7000,Production crew leader ,9,74000.0,RENT
77695580,25000,Engineer,10,70000.0,MORTGAGE
78429844,3600,laborer,1,27000.0,OWN
77825327,5000,Software tester,10,85000.0,OWN
78429441,2800,engineer,2,48000.0,RENT
77981195,10000,General Manager,10,70000.0,MORTGAGE
78598688,8000,Electronic Design Coordinator,10,54000.0,MORTGAGE
77851171,19325,Market Manager,10,65000.0,RENT
77479601,35000,Service Advisor ,2,85000.0,MORTGAGE
77715656,20000,Men's basketball coach,10,185000.0,MORTGAGE
77615320,5000,Senior Clinician,2,54000.0,OWN
78448168,6000,Customer Service,2,32000.0,MORTGAGE
77061656,9000,Manager,10,68000.0,RENT
77570428,2500,Sales,4,40000.0,RENT
78498659,8600,DTS Lead,0,26880.0,RENT
77605622,18500,Administrative Assistant,3,48000.0,MORTGAGE
78528429,5600,Management ,4,30000.0,RENT
76193597,9000, Machine operator ,10,70000.0,MORTGAGE
77715589,3000,Secretary,5,23000.0,MORTGAGE
77635853,15000,Staff Accountant,10,91000.0,RENT
78489390,16025,Business Analyst Specialist,10,40000.0,RENT
77387073,2800,Sales consultant ,2,32000.0,OWN
76012321,17025,Teacher,5,56000.0,RENT
77436398,18400,,0,45000.0,RENT
78119705,10800,Director,10,220000.0,MORTGAGE
77785630,5600,Corporal,3,39279.0,OWN
76648410,21000,president/owner,10,48000.0,MORTGAGE
77585935,29250,Security Supervisor,3,65000.0,MORTGAGE
78218191,27000,ACCOUNT MANAGER,4,120000.0,RENT
77892052,18000,president,3,89000.0,RENT
77645127,8600,Executive Assistant ,8,70000.0,RENT
77530955,16000,Assistant Director,4,138000.0,OWN
77574486,18225,,0,46000.0,OWN
77388900,13500,Project Manager,3,60000.0,MORTGAGE
78269722,15000,Medical Biller,1,35000.0,MORTGAGE
77440251,8425,LIFE AGENT,0,70000.0,RENT
77745514,14000,Nurse,6,104000.0,MORTGAGE
77331635,7000,Clinical Social Worker,10,56000.0,RENT
76449362,3500,,0,18233.0,OWN
77775273,11000,Rail Training Instructor,10,95000.0,MORTGAGE
76874804,4000,Software Analyst,9,72000.0,RENT
78180351,4950,,0,15501.0,OWN
77715466,11000,Service tech ,6,60000.0,OWN
77151510,15000,Teacher Coach,9,82000.0,MORTGAGE
76266847,16000,sales,0,67500.0,MORTGAGE
77675614,12950,Customer Service,10,36000.0,RENT
78209941,30000,Associate Pastor,0,67500.0,OWN
77421394,28000,Project Manager,1,90000.0,RENT
77605295,7000,Software Engineer,10,75199.0,MORTGAGE
77499819,5000,Cook,10,30000.0,RENT
77282471,25400,Dock worker,4,60500.0,MORTGAGE
77160616,5000,Supervisor ,6,23000.0,RENT
78428118,4350,Security Officer,2,45000.0,RENT
77523119,4800,Accountant,3,55000.0,MORTGAGE
78168406,8600,floor tech/discharger,3,52000.0,RENT
76092713,6000,General Service Manager,10,113000.0,MORTGAGE
77329535,21000,Owner,7,80000.0,MORTGAGE
78349648,20000,parking attendant,6,40000.0,RENT
77371324,1500,Warehouse ,3,30000.0,RENT
78229459,1500,Meat slicer ,1,32000.0,RENT
78288455,13625,Assembly,5,52000.0,RENT
77931307,6000,Electrical designer,1,66000.0,MORTGAGE
77251295,10000,Canonical Advovate,10,49000.0,RENT
77526698,13725,,0,31500.0,MORTGAGE
77615640,33700,GENERAL MANAGER,6,176124.0,MORTGAGE
76222920,10000,Technician,1,60000.0,MORTGAGE
78518998,17500,Service Engineer,9,85000.0,RENT
78159632,5400,Fraud Investigator,10,58700.0,RENT
78199649,6000,Program Management Manager,10,99500.0,OWN
78117136,25000,Teacher,10,72000.0,RENT
78449562,14400,Patient Access,10,40000.0,MORTGAGE
78408683,8525,Sales manager,9,130000.0,MORTGAGE
78409232,3000,Teacher aide ,10,19000.0,RENT
78558752,4000,Accounting Tech,1,50000.0,OWN
78158291,16000,Estimator,0,90000.0,MORTGAGE
77497999,8000,RN,4,109000.0,MORTGAGE
78349406,18275,Direct Care,10,45500.0,MORTGAGE
78299926,17125,risk analyst,3,68000.0,MORTGAGE
78240066,15000,waste water maintanence,0,50000.0,MORTGAGE
78519173,35000,manager,6,73907.0,MORTGAGE
78360896,5000,Medical Courier,4,42000.0,RENT
78120018,7800,"Offloaded, tagger",5,36000.0,RENT
78330242,10000,Attorney,2,72000.0,MORTGAGE
77675268,16000,Relationship banker,0,52000.0,RENT
78338742,5800,Nursing instructor,4,62000.0,MORTGAGE
78158833,4500,Sales Manager,9,40950.0,MORTGAGE
78428488,10350,Supervisor ,7,25920.0,RENT
78160065,19200,data entry,10,40000.0,RENT
77565607,18000,Budget Analyst,5,124000.0,MORTGAGE
78598481,30000,Housing Representative II,5,73000.0,MORTGAGE
77321021,12000,Designer,1,48000.0,MORTGAGE
78149213,5500,Senior Loan Rev iew Anaylist,3,37000.0,RENT
78158340,10000,Store manager,10,73000.0,MORTGAGE
77102029,40000,Investment Officer,10,89000.0,OWN
77635322,3600,Physical therapist assistant,10,50000.0,MORTGAGE
77573346,11325,Sales Associate,1,30000.0,RENT
77371551,40000,Director of Operations,2,312000.0,MORTGAGE
77563011,7200,Shuttle Driver,2,40000.0,MORTGAGE
78498243,10000,Planner,10,75052.0,MORTGAGE
77308236,21000,Underwriter,0,68000.0,MORTGAGE
78369694,9025,Training Developer/Instructional Designe,0,96000.0,OWN
78338796,16000,Operations Manager,2,72000.0,MORTGAGE
76753969,7500,,0,60000.0,RENT
78588676,5000,Operations sergeant,10,44035.0,MORTGAGE
77340872,21000,Director ,2,187000.0,RENT
78116181,12750,Animal Caretaker,2,40000.0,RENT
77522311,6550,Admissions Director,10,81000.0,MORTGAGE
78219261,35000,President PP&S,1,500000.0,MORTGAGE
77480974,8000,Cession Analyst,0,43600.0,RENT
78569752,24000,locomotive engineer,5,108000.0,MORTGAGE
78428980,3600,QA Tech,6,35000.0,MORTGAGE
78219090,35000,Director of Product Development,10,138000.0,RENT
78189900,5000,,0,50000.0,RENT
76214407,17600,,0,40000.0,OWN
77436977,20525,Materials & Stores Supervisor I,10,46684.0,RENT
78418912,10000,Director of Sales,6,175000.0,RENT
78169611,6275,owner,5,18500.0,RENT
78269163,12000,IT Manager,10,118500.0,MORTGAGE
78138670,10925,Lieutenant,10,75000.0,MORTGAGE
78498359,30000,IT Manager,10,78000.0,RENT
78361135,1500,Sales ,1,45000.0,MORTGAGE
76224404,8400,Supervisor,5,50000.0,MORTGAGE
78249694,15000,Senior Accountant,6,54089.0,RENT
76618442,7800,staff accountant,0,40000.0,MORTGAGE
78548913,5000,Chemist/book keeper,10,85000.0,MORTGAGE
78568478,6400,Travel Service Manager,6,95000.0,OWN
78499844,1500,Lead Teller,6,60000.0,RENT
78308182,5000,Contract Program Auditor,10,85000.0,MORTGAGE
77420711,2525,Nurse,10,55000.0,OWN
76753696,2500,,0,21000.0,RENT
77406456,3350,E-6/AO1,10,50000.0,MORTGAGE
78469307,29000,Shop Manager,5,118000.0,MORTGAGE
78589603,20125,sales,10,135000.0,MORTGAGE
78579141,20000,STEWARDING,10,60000.0,OWN
77389272,14950,,0,58300.0,MORTGAGE
78249711,30000,Officer,7,130000.0,MORTGAGE
77431388,1000,substitute teacher,10,94000.0,MORTGAGE
78298909,9050,Machinist 1,3,34311.0,RENT
77941137,30000,Supervisor microbiology,10,80000.0,MORTGAGE
77411552,8500,technician,10,100000.0,MORTGAGE
78299629,8400,Member Solutions Representative,1,25000.0,RENT
78149451,18000,Business Development Execuive,3,180000.0,RENT
77745229,24000,AC Tech,1,50000.0,RENT
74785725,32000,Owner,10,139000.0,MORTGAGE
78378924,6925,Substitute Teacher ,1,21700.0,RENT
78309849,10550,Office supervisor,10,45400.0,MORTGAGE
77540535,8000,Inventory Manager ,4,65262.0,MORTGAGE
77299765,14000,Auditor,0,50000.0,MORTGAGE
78438149,15000,Sale,5,98000.0,RENT
77390034,7350,Paramedic,3,95000.0,OWN
78298986,18400,IT Specialist / System Administrator,10,79000.0,MORTGAGE
78449246,13625,Front desk,2,31000.0,MORTGAGE
78259867,9825,AR Clerk,1,38000.0,MORTGAGE
77725376,20000,Instructional Specialist,10,114000.0,MORTGAGE
78549690,1000,IT,2,108976.0,MORTGAGE
78529807,35000,RN,10,188000.0,MORTGAGE
76272189,8000,Social Worker,2,60000.0,RENT
76294002,16000,Blackjack pit supervisor ,8,65000.0,MORTGAGE
78578154,6000,Victim Advocate,2,30000.0,RENT
78378725,20000,Sales,2,80000.0,RENT
78198179,10000,night crew,2,25000.0,OWN
78361259,2750,Payroll Technician,1,43680.0,MORTGAGE
78319096,6000,clinical nurse reviewer,0,40000.0,MORTGAGE
78308208,8000,AP Accountant,2,38500.0,RENT
78428940,2400,Area manager,8,53000.0,RENT
78199656,9600,Financial Specialist,10,150000.0,MORTGAGE
78209885,18000,Engineering Technician ,10,52000.0,RENT
77911744,13425,Vault Teller ,2,32000.0,RENT
78319007,3000,Cca2,2,23000.0,RENT
78269594,10000,accountant,10,55000.0,MORTGAGE
78250270,5700,Supervisor,10,71141.54,RENT
58574137,21000,,0,65000.0,MORTGAGE
78459599,10000,supervisor,10,120000.0,RENT
78568676,8000,Nanny,2,42999.0,RENT
78259963,4000,Captain,10,135000.0,MORTGAGE
78348795,5000,Site Director,10,36000.0,RENT
78478376,11000,security/police officer,10,45000.0,OWN
78149812,3000,Founder,2,40000.0,RENT
78310151,4800,process operator ,10,43000.0,OWN
78579014,5000,Human Resources Specialist,10,180000.0,MORTGAGE
77479233,20000,longshore man,3,70000.0,RENT
77835599,13200,Program Analyst,5,86000.0,RENT
77585366,27875,Parts Director,10,92000.0,MORTGAGE
77511910,3500,Owner/ lead Colorist,10,45000.0,MORTGAGE
78519571,3200,Operational Risk Consultant,10,93000.0,MORTGAGE
77161630,24000,Project Manager ,3,110000.0,MORTGAGE
78199539,15000,Cable splicing technician ,10,86000.0,MORTGAGE
76281431,6400,Ex director ,10,40500.0,MORTGAGE
77319594,13500,Office Supervisor,10,50000.0,RENT
78150065,12000,Admin,5,80000.0,RENT
78168761,9000,Surgical Tech ,0,45000.0,MORTGAGE
76214221,23000,Flight Line Tool Crib Lead,8,140000.0,MORTGAGE
78309523,16900,Sales,10,33800.0,OWN
77430984,24000,Electrician,1,85000.0,RENT
77092534,8500,Customer Service Representative,0,34000.0,RENT
77338846,32400,Lpn,0,79000.0,MORTGAGE
78408401,25000,Assistant Manager,6,70000.0,RENT
77490763,6000,Firefighter,2,75000.0,RENT
78228820,10000,Assistant Vice President ,10,81000.0,RENT
78218729,16200,Executive Assistant,4,52000.0,MORTGAGE
77501375,8000,Sr. Administrative Coordinator,5,73000.0,RENT
77319875,14275,Bakery Manager,10,53000.0,MORTGAGE
77480964,6000,Lead Toddler Teacher,2,38000.0,RENT
78328732,3000,,0,45000.0,MORTGAGE
77851603,9600,Receptionist ,1,28000.0,RENT
76449786,12000,Advanced Operator/Supervisor,5,48000.0,MORTGAGE
77391443,6000,Manager of Safety and Security,10,46500.0,MORTGAGE
76539080,18400,Stocke Click and Houseman and shuttle Dr,10,40000.0,RENT
77575126,4500,,0,31000.0,MORTGAGE
77520709,9600,Utilization  Management,3,75850.0,RENT
78178169,5450,Flight attendant,9,60000.0,RENT
76448137,5925,,0,16500.0,RENT
78149637,21000,Commercial Lender,5,105000.0,MORTGAGE
78259693,20400,recovery specialist,10,100000.0,OWN
77331332,5000,Sales,2,75000.0,RENT
78179665,19425,INVENTORY COORDINATOR,10,68000.0,RENT
78199579,5000,Senior Civil Engineering Technician,10,75000.0,RENT
77471054,22800,Lead technician,7,45600.0,MORTGAGE
75759678,3000,Table Games,10,80000.0,RENT
77459414,10000,Manager,10,93000.0,RENT
77431242,25000,Manager,10,85000.0,MORTGAGE
77564347,10000,Legal Processor II,5,70000.0,RENT
78198667,18000,Medical Assistant ,8,70000.0,MORTGAGE
77421267,4800,Full time,10,33000.0,MORTGAGE
76201317,3600,BIM/CAD Manager,6,73500.0,RENT
77441320,28000,Statistician,0,100500.0,RENT
77541134,18000,Professor of Voice,10,83000.0,MORTGAGE
77735323,29000,Engineer,3,125000.0,MORTGAGE
77471025,12000,Sales Supervisor ,10,83620.0,RENT
77685375,15000,Autoworker,10,110000.0,MORTGAGE
77490870,16000,COO,6,125000.0,MORTGAGE
78319247,4900,Gm,10,35000.0,MORTGAGE
77420863,5000,machinest,10,83000.0,MORTGAGE
77390779,19200,Management ,10,65000.0,RENT
77340602,18000,Sr. Analyst ,5,115000.0,MORTGAGE
77327214,14375,Compliance Officer,4,77000.0,OWN
77381954,10000,Owner,10,110000.0,RENT
77530171,12000,Director ,5,120000.0,MORTGAGE
75437234,8000,Quality Control Manager,1,50500.0,RENT
77328482,30000,Operator,2,100000.0,MORTGAGE
77311103,20000,Senior Linux Administrator,1,85000.0,MORTGAGE
77371601,13000,Math teacher ,9,57385.0,MORTGAGE
78158246,9000,rural carrier,10,57000.0,RENT
77420729,7000,Sr Vehicle Tech,10,86000.0,MORTGAGE
75333831,13200,Finance Clerk,10,33000.0,OWN
77411777,14000,MSI Agent,1,33000.0,RENT
77501123,10000,Analyst,2,65000.0,OWN
77340262,15000,engineer,10,76000.0,MORTGAGE
77539959,7375,EXTRUSIONIST,5,45000.0,MORTGAGE
77522967,3000,Research & Development Chef,7,75000.0,RENT
77388796,10000,System Administrator,0,81000.0,RENT
77420909,21000,Operations Manager,6,75000.0,RENT
77635184,5600,Cypa,2,43500.0,OWN
74644475,12000,Director of Operations,2,85000.0,MORTGAGE
77039498,5000,Customer advocate 2,3,35549.0,RENT
75973271,15000,Assign Controller ,3,110000.0,MORTGAGE
77529532,15000,Owner,1,54000.0,MORTGAGE
77360286,12000,Project Manager,10,80000.0,MORTGAGE
77360945,10000,Underwriter,10,55000.0,OWN
76426330,25000,"Lead, Real-Time Scheduling",10,82000.0,MORTGAGE
77530464,11575,Office Manager ,2,65520.0,MORTGAGE
77480507,4800,Supervisor ,10,37000.0,MORTGAGE
77296167,14000,Division Officer,10,99000.0,MORTGAGE
77510559,15000,General Superintendant,10,81120.0,MORTGAGE
77391379,8000,Technology Support specialist,4,74009.0,RENT
77301403,10000,Account Executive,0,100000.0,RENT
78188648,40000,Program Manager,10,240000.0,MORTGAGE
77360277,20000,Business Analyst,10,49700.0,MORTGAGE
77541479,8000,owner,10,145000.0,MORTGAGE
77451293,13500,,0,100000.0,RENT
75982338,28000,Executive Director(COO),0,68000.0,RENT
77430894,12000,Shift manager,8,30000.0,RENT
77539848,4800,Community cultural specialist,0,37500.0,RENT
77370194,19400,Compliance Manager,3,70000.0,MORTGAGE
77511057,21000,IT Analyst,4,85000.0,MORTGAGE
77440809,13000,COTA/Program Director ,2,51000.0,MORTGAGE
77340263,36000,Payroll manger,5,117000.0,MORTGAGE
77564613,11200,Assistant Manager ,10,43000.0,MORTGAGE
77685321,28375,District Manager,7,135000.0,MORTGAGE
76333479,25000,Production Operator,4,54000.0,RENT
77675358,15000,Lead Implementation Analyst,10,120000.0,MORTGAGE
77490860,12000,Director,10,150000.0,MORTGAGE
77511829,16000,Floor Planning Analyst,3,52000.0,RENT
77522937,10000,associate,5,70000.0,RENT
77330208,28000,Registered Nurse,4,105000.0,MORTGAGE
77299962,17500,Sales & Marketing Manager,2,45000.0,MORTGAGE
77352287,17000,Branch Manager,10,60000.0,MORTGAGE
77451198,20000,Executive Director,5,170000.0,OWN
77459764,35000,Realtor,7,309000.0,MORTGAGE
77459853,3000,,0,47707.0,OWN
77665237,17675,Recruiter,10,77000.0,MORTGAGE
77419920,20000,Engineering,10,60000.0,MORTGAGE
77391462,20300,Sr. Workers' Compensation Claims Adjuste,10,77000.0,OWN
77457713,14000,Bartender,6,85000.0,MORTGAGE
78118967,17425,,0,37926.84,OWN
77471093,12000,driver,0,80000.0,MORTGAGE
77540553,8000,Accountant,2,95000.0,RENT
77522460,21600,Processing Coordinator ,4,84000.0,MORTGAGE
77400681,2500,Customer Success Manager,1,56000.0,RENT
77471348,15000,Lab asst II,10,88000.0,RENT
77490709,3600,Senior Administrative Secretary,10,72400.0,RENT
75828255,15000,cook foreman,9,100000.0,MORTGAGE
77340394,6000,Tooling Technician,10,70000.0,OWN
77565159,40000,RN - WCC/OMS,10,109000.0,RENT
77540684,15000,Mortgage Banker,8,42000.0,RENT
77508662,40000,Commander O-3,10,90000.0,RENT
77539678,8400,Business Analyst,3,78200.0,MORTGAGE
77795427,16000,clinical manager LPN,10,40000.0,MORTGAGE
77570174,20000,freight conductor,3,80000.0,MORTGAGE
77150400,14400,Probation Officer,10,64000.0,MORTGAGE
77521723,6000,PT assistant,6,75000.0,OWN
77300497,6000,paralegal,2,48000.0,RENT
77408336,8000,Chef de Cuisine,10,90000.0,MORTGAGE
77400900,3500,Deputy Sheriff,10,83000.0,MORTGAGE
77491610,10000,,0,150000.0,RENT
77481080,24000,Nurse supervisor,6,120000.0,MORTGAGE
77490095,16775,Truck driver,2,75000.0,OWN
77370557,10000,Sales,0,50000.0,MORTGAGE
77340124,6000,,0,65000.0,OWN
77447472,28000,Teacher,10,120000.0,MORTGAGE
77371457,1600,Senior pricing analyst,2,53000.0,MORTGAGE
77685130,6500,Service manager ,10,85000.0,MORTGAGE
77459392,6000,,0,78000.0,MORTGAGE
77221295,18000,Produce Manager,8,85000.0,RENT
77447715,30000,Teacher,5,66000.0,RENT
77371276,23025,Behavior Detection Officer,10,48000.0,OWN
77320696,28800,Engineering Manager,5,130000.0,MORTGAGE
77562954,24000,Property Claims Adjuster,2,62000.0,MORTGAGE
78199328,25600,Asst Store Manager,4,61000.0,RENT
77301218,3000,Tower operator,10,70000.0,RENT
77566428,19875,Department Oead,10,65000.0,MORTGAGE
77330581,10000,pastry chef,1,44000.0,RENT
77295452,23000,Processing Manager,4,63000.0,MORTGAGE
75992391,8450,tax Preparer,8,65000.0,MORTGAGE
76093670,14400,RF Technician,9,35000.0,MORTGAGE
77527222,8275,Field Auditor,0,63300.0,OWN
77239480,36000,RN,1,100000.0,RENT
77440896,8400,Certified Nurse Assistant,10,54000.0,MORTGAGE
77340250,10000,,0,52500.0,RENT
76638771,5000,,0,55000.0,RENT
77338071,19725,Physical Therapist Assistant,0,47000.0,RENT
78308532,15600,Assistant Superintendent ,8,70000.0,MORTGAGE
77340773,12000,Quality Production Specialist,10,106000.0,MORTGAGE
77421171,9000,Sales,10,55000.0,RENT
77340297,15000,Communications Director,10,56000.0,MORTGAGE
77310375,35000,City Clerk,10,100000.0,OWN
77522187,19200,Teacher,10,90000.0,MORTGAGE
77311107,12000,Quality Control,5,45000.0,MORTGAGE
76448119,35000,Deputy Sheriff Generalist,1,90000.0,RENT
77530304,5000,Company  painter,3,52000.0,MORTGAGE
77564703,14000,Business Analyst,10,63000.0,RENT
77571335,13000,Software Developer,2,73500.0,MORTGAGE
77450570,18000,Manager,10,108000.0,MORTGAGE
77369264,10800,,0,27000.0,RENT
77645291,25000,Teacher,10,66099.0,MORTGAGE
77655149,20000,Maintenance Supervisor,10,69000.0,OWN
75245041,11200,research specialist,2,40000.0,RENT
77541549,14400,Vice President,4,130000.0,OWN
78288613,17000,Senior Director,10,250000.0,MORTGAGE
77310199,8000,Business development (new market manager,5,126000.0,RENT
77331421,20000,Account Executive,10,90000.0,MORTGAGE
78278298,15575,Fill Operator,7,42000.0,OWN
77440226,8400,Caseworker,10,65000.0,MORTGAGE
77566123,9600,Manager,10,86000.0,MORTGAGE
77458946,8000,LPN,4,35000.0,RENT
77389555,25000,RRT,6,65000.0,RENT
77501091,8000,Bar manager ,2,60000.0,OWN
77695244,21000,,0,60000.0,RENT
75829020,9500,Training coordinator,10,28800.0,OWN
76082516,15125,Owner ,5,60000.0,RENT
75370199,30000,Sales Engineer/ Independent Contractor,0,149875.0,MORTGAGE
77341110,4000,Purchasing Manager,4,80000.0,MORTGAGE
77665117,20000,Mortgage Underwriter,4,95000.0,OWN
77410243,21000,Maintenance 2,8,55000.0,MORTGAGE
77410483,28000,Supervisory Audio-Visual Specialist,10,127036.0,RENT
77431084,15000,contractor,3,45000.0,RENT
77471763,20000,Respiratory Therapist ,8,59431.0,MORTGAGE
76292058,5000,Operations Manager,10,70000.0,RENT
77430389,6000,,0,92000.0,MORTGAGE
77529138,6000,Purchasing manager,1,40000.0,OWN
76864875,20000,Carpenter,10,75000.0,MORTGAGE
78021207,1000,,0,14000.0,MORTGAGE
77585345,17100,Sr Membership Professional,10,45000.0,OWN
77563779,6000,Manufacturing ,8,48000.0,MORTGAGE
78001790,5875,Auto Alert Manager ,1,39800.0,RENT
77498548,35000,Military Officer,10,120000.0,MORTGAGE
77190024,24000,Client Delivery Manager,2,101700.0,RENT
77338637,8000,Vice President,0,265000.0,MORTGAGE
78148865,3000,Pharmacy Technician,10,36500.0,OWN
77329716,3000,Supervisor f&b,9,45000.0,RENT
77198970,16800,Financial Analyst,0,96596.0,RENT
77388678,10000,Property manager,1,41000.0,RENT
77330512,32175,Teacher,10,69000.0,MORTGAGE
77645669,30000,Chief of Police,10,166850.0,MORTGAGE
77440011,24000,Sales Representative,1,74000.0,OWN
77308898,6300,Laborer ,10,50000.0,MORTGAGE
77300556,30000,Senior Lead Mechanic ,10,85297.0,MORTGAGE
77635615,6000,Manager,7,43000.0,MORTGAGE
77329747,24000,Material Program Manager,7,75000.0,MORTGAGE
77380934,11850,Personal banker,4,47000.0,MORTGAGE
77120597,25000,General Counsel,10,200000.0,OWN
76438878,7425,,0,19954.0,MORTGAGE
77411299,14000,Audit Manager,10,64500.0,OWN
77390425,7000,Sales,10,90000.0,MORTGAGE
78268464,12000,System Admin,10,97000.0,RENT
77299558,25500,Owner,4,85000.0,MORTGAGE
78021458,3600,Sales/delivery,10,24000.0,OWN
77498616,10000,sr. Account Manager,1,110000.0,MORTGAGE
77490473,16000,Driver Coordinator,9,42000.0,MORTGAGE
77418024,7925,teacher,10,80000.0,MORTGAGE
77932095,23800,Receptionist,3,55000.0,MORTGAGE
78218352,30000,Rn Staff,5,120000.0,MORTGAGE
78568599,24000,Regional Controller,3,150150.0,MORTGAGE
78158358,10000,Billing Specialist ,2,38000.0,RENT
78578623,18900,Shipping,10,43000.0,OWN
78178987,7000,asst. manager,10,32000.0,MORTGAGE
78289907,3500,INSURANCE REPRESENTATIVE/PRECERT,10,33000.0,MORTGAGE
77309552,23000,Staffing Coordinator,0,52000.0,RENT
77921999,12800,Player Development Executive,10,71000.0,RENT
77379141,12000,IT Manager,10,102000.0,MORTGAGE
77566480,22250,,0,46560.0,OWN
77530381,18000,Coding Consultant,5,89440.0,OWN
78198421,7000,Parks Caretaker,6,100000.0,OWN
78248459,6000,Paramedic,10,36000.0,MORTGAGE
78209018,7000,IT Analyst,4,100000.0,RENT
76895174,32000,Manager,8,89110.0,RENT
77370243,24000,Manager,10,135000.0,MORTGAGE
77527253,7200,CNA,0,30000.0,MORTGAGE
78129282,2500,Loan partner,0,50000.0,RENT
78138113,8400,Director of Operations,8,85000.0,MORTGAGE
77961139,3600,Medical Biller ,10,41000.0,RENT
78258920,8000,Customer service,8,37000.0,RENT
78278375,5000,Clean ,6,40000.0,RENT
77851960,8225,RN,4,66000.0,MORTGAGE
77458744,7500,Claims ,10,32000.0,OWN
77200590,10000,Baker,10,52000.0,OWN
78128269,5000,lead paint line,10,75000.0,RENT
77370309,10200,Expeditor,10,42407.0,MORTGAGE
77500103,10000,Teacher,10,57000.0,RENT
77775658,22500,admin,8,45000.0,MORTGAGE
77329668,16000,Accountant ,10,98000.0,MORTGAGE
76449373,16000,Well Technician ,4,62000.0,MORTGAGE
78348469,10000,,0,38600.0,MORTGAGE
78230406,25650,clinical technician ,10,64000.0,MORTGAGE
77584423,7800,Correction Officer,10,115000.0,MORTGAGE
77882006,9100,Assistant Manager,1,29650.0,RENT
77507895,9000,production 2,5,45000.0,RENT
77911139,8000,Audit Operations,3,57300.0,RENT
77480250,19000,Full time respiratory therapist,10,65000.0,OWN
77298119,28000,President,10,237378.0,RENT
77921964,8025,Architect,5,63000.0,MORTGAGE
78278193,12800,,0,31000.0,RENT
77296303,3000,Formulation Chemist,10,42500.0,RENT
77507653,12250,Patient Registration Representative,5,35000.0,RENT
78051966,12000,Inspection ,9,200000.0,MORTGAGE
77971889,3000,Component technician ,5,39000.0,MORTGAGE
77566404,33025,Planer ,10,68850.0,MORTGAGE
78128761,10000,Banker,1,50000.0,OWN
78288143,15000,Commercial Driver,1,78000.0,RENT
77410424,10000,Project Manager,7,73000.0,OWN
77309082,6500,Mail Carrier,2,37000.0,RENT
76449394,12000,Server ,10,55000.0,MORTGAGE
78091717,10000,Zoning Cordinator,2,37000.0,RENT
77380254,1000,Computer Technician,10,46500.0,MORTGAGE
77911749,9675,Auto broker,2,92000.0,OWN
77951534,30000,REGISTERED NURSE,10,96000.0,RENT
77901627,7500,Financial Advisor,1,75000.0,MORTGAGE
76955564,1800,accountant,9,42000.0,MORTGAGE
77410461,20000,RN,10,72000.0,OWN
77440078,12000,Manager,4,56000.0,RENT
77891569,7800,Supply chain analysts ,8,48375.0,RENT
78071449,5000,,0,170000.0,OWN
77417563,28800,Insurance Agent,9,60000.0,MORTGAGE
77573658,16300,staff pharmacist,3,100000.0,RENT
77539264,13000,Serivce Manger,2,95000.0,MORTGAGE
75760187,10800,Supervisor  APAR,0,72000.0,MORTGAGE
76411914,3000,,0,35000.0,MORTGAGE
77339505,22000,Registered nurse,0,80000.0,RENT
77328279,12000,billing specialist,5,48000.0,MORTGAGE
77369862,2400,Business Network Representative,10,70000.0,MORTGAGE
77251415,10400,Inbound Worker,0,26000.0,MORTGAGE
77358111,22075,Claims Analyst,1,48000.0,RENT
77317073,35000,Grant Writer,0,90000.0,RENT
